bsr,basin,limiting_factor,condition_score_raw_1_5,condition_score,condition_rating_n,condition_review_flag,vulnerability_review_flag,impact_score,risk_score,risk_rank_within_bsr,action_id,action_type,action_definition,directness_code,directness_value,frequency_code,frequency_value,lfat_score,condition_improvement_component,amelioration_component,benefit_component
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",D,1.0,CD,0.5,0.5,0.377375,0.5881658929924588,0.19279280094037946
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",I,0.5,R,0.1,0.05,0.03773750000000001,0.05881658929924588,0.019279280094037947
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,N,0.1,R,0.1,0.01,0.0075475,0.011763317859849177,0.003855856018807589
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.0075475,0.011763317859849177,0.003855856018807589
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,D,1.0,C,1.0,1.0,0.75475,1.1763317859849176,0.3855856018807589
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.0075475,0.011763317859849177,0.003855856018807589
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.0075475,0.011763317859849177,0.003855856018807589
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.0075475,0.011763317859849177,0.003855856018807589
CC1,Catherine Creek,Winter Water Temperature,3.91,0.75475,3,False,No,1.1763317859849176,0.3855856018807589,8,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0075475,0.011763317859849177,0.003855856018807589
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.2111875,0.16738117860491686,0.05601371318471259
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",N,0.1,CD,0.5,0.05,0.042237500000000004,0.03347623572098337,0.01120274263694252
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",I,0.5,CD,0.5,0.25,0.2111875,0.16738117860491686,0.05601371318471259
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",I,0.5,CD,0.5,0.25,0.2111875,0.16738117860491686,0.05601371318471259
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,R,0.1,0.05,0.042237500000000004,0.03347623572098337,0.01120274263694252
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,D,1.0,CD,0.5,0.5,0.422375,0.3347623572098337,0.11202742636942518
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.0084475,0.006695247144196674,0.0022405485273885037
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.0084475,0.006695247144196674,0.0022405485273885037
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.0084475,0.006695247144196674,0.0022405485273885037
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",I,0.5,CD,0.5,0.25,0.2111875,0.16738117860491686,0.05601371318471259
CC2,Catherine Creek,Altered Flow Timing,4.31,0.84475,3,False,Yes,0.6695247144196674,0.22405485273885037,12,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0084475,0.006695247144196674,0.0022405485273885037
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.2111875,0.16208640627956625,0.054208060057706314
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",N,0.1,R,0.1,0.01,0.0084475,0.00648345625118265,0.0021683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",I,0.5,C,1.0,0.5,0.422375,0.3241728125591325,0.10841612011541263
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",D,1.0,C,1.0,1.0,0.84475,0.648345625118265,0.21683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,N,0.1,R,0.1,0.01,0.0084475,0.00648345625118265,0.0021683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.0084475,0.00648345625118265,0.0021683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.0084475,0.00648345625118265,0.0021683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.0084475,0.00648345625118265,0.0021683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",D,1.0,C,1.0,1.0,0.84475,0.648345625118265,0.21683224023082526
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",I,0.5,CD,0.5,0.25,0.2111875,0.16208640627956625,0.054208060057706314
CC2,Catherine Creek,Altered Primary Productivity,4.31,0.84475,3,False,No,0.648345625118265,0.21683224023082526,13,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0084475,0.00648345625118265,0.0021683224023082526
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.22975,0.23496860699942754,0.08462759191180427
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,D,1.0,C,1.0,1.0,0.919,0.9398744279977101,0.3385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,I,0.5,CD,0.5,0.25,0.22975,0.23496860699942754,0.08462759191180427
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Anthropogenic Barriers,4.64,0.919,3,False,No,0.9398744279977101,0.3385103676472171,8,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.00919,0.009398744279977101,0.003385103676472171
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.2145625,0.4376461964169237,0.15182059352010363
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",D,1.0,C,1.0,1.0,0.85825,1.7505847856676948,0.6072823740804145
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",I,0.5,C,1.0,0.5,0.429125,0.8752923928338474,0.30364118704020726
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",D,1.0,CD,0.5,0.5,0.429125,0.8752923928338474,0.30364118704020726
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,CD,0.5,0.25,0.2145625,0.4376461964169237,0.15182059352010363
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.0085825,0.01750584785667695,0.006072823740804145
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.0085825,0.01750584785667695,0.006072823740804145
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.0085825,0.01750584785667695,0.006072823740804145
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.0085825,0.01750584785667695,0.006072823740804145
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",N,0.1,R,0.1,0.01,0.0085825,0.01750584785667695,0.006072823740804145
CC2,Catherine Creek,Channel and Habitat Structure,4.37,0.85825,5,False,No,1.7505847856676948,0.6072823740804145,1,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0085825,0.01750584785667695,0.006072823740804145
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.1088125,0.12562403126849814,0.04385804398069903
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",I,0.5,CD,0.5,0.25,0.1088125,0.12562403126849814,0.04385804398069903
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",D,1.0,C,1.0,1.0,0.43525,0.5024961250739926,0.1754321759227961
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,4,Riparian Vegetation Restoration,"Restoration of riparian vegetation through protection actions (e.g., riparian fencing, off-site stock water, non-native plant removal) or planting and establishment of new riparian or aquatic plants.",N,0.1,R,0.1,0.01,0.0043525000000000005,0.005024961250739926,0.0017543217592279612
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,5,Fish Passage – Barrier Removal and Replacement,Removal or replacement of in-stream structures that impede fish passage and improve access for fish. Common examples include irrigation diversion structures and culvert removal or replacements. Actions in this category may address partial or full fish passage barriers,I,0.5,R,0.1,0.05,0.021762500000000004,0.02512480625369963,0.008771608796139805
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,6,Instream Flow Restoration,Actions that increase flow amounts including actions such as acquiring/leasing instream flow rights or irrigation system upgrades that reduce irrigation withdrawal needs.,N,0.1,R,0.1,0.01,0.0043525000000000005,0.005024961250739926,0.0017543217592279612
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,7,"Thermal Refuge Enhancement (reconnect, expand)",Actions intended to reconnect or improve thermal refuge including spring reconnection and increase hyporheic connection. This work may also habitat enhancement like wood placement at thermal refuge features.,N,0.1,R,0.1,0.01,0.0043525000000000005,0.005024961250739926,0.0017543217592279612
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,8,Water Quality Improvement (not including temperature),"Actions that reduce pollutant inputs or improve water quality conditions, excluding temperature. Common sources include fine sediment from roads, agricultural runoff (e.g., nutrients, E. coli from livestock), and point source discharges. Specific action types may include road grading and drainage improvements, road decommissioning or abandonment, grazing management, and reduction or mitigation of point source impacts.",N,0.1,R,0.1,0.01,0.0043525000000000005,0.005024961250739926,0.0017543217592279612
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,9,Nutrient Enhancement,"Addition of organic and inorganic nutrients, primarily through salmon carcass additions.",N,0.1,R,0.1,0.01,0.0043525000000000005,0.005024961250739926,0.0017543217592279612
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,10,Upland Treatments,"Actions that modify upland vegetation to improve watershed hydrology such as forest thinning. These treatments are intended to increase snow retention, improve soil moisture, and/or extend late-season flows.   Forest management to create fire resilience and forest health, with potential hydrologic and sedimentation benefits. May include invasive and weed treatment in uplands.",I,0.5,CD,0.5,0.25,0.1088125,0.12562403126849814,0.04385804398069903
CC2,Catherine Creek,Decreased Sediment Quantity,2.49,0.43525,5,True,Yes,0.5024961250739926,0.1754321759227961,15,11,Species Management (non-native or unnatural),"Actions that reduce predation pressure on native salmonids from non-native species or native species present at elevated levels. Targets may include piscivorous birds (e.g., cormorants), and predatory fish (e.g., bass, catfish and native pikeminnow). This category includes management of brook trout in habitats occupied by or targeted for recovery of native bull trout, where brook trout competition and hybridization pose a threat to bull trout persistence.",N,0.1,R,0.1,0.01,0.0043525000000000005,0.005024961250739926,0.0017543217592279612
CC2,Catherine Creek,Decreased Water Quantity,4.31,0.84475,3,False,Yes,1.2886057860449451,0.4526532537067093,4,1,Protect Land (Easement and Acquisition),Protect land and water with positive habitat value through conservation easements or title acquisition. Does not include water acquisition or leases.,I,0.5,CD,0.5,0.25,0.2111875,0.3221514465112363,0.11316331342667732
CC2,Catherine Creek,Decreased Water Quantity,4.31,0.84475,3,False,Yes,1.2886057860449451,0.4526532537067093,4,2,Instream Complexity Improvement,"Improve the complexity of the river below the ordinary high-water mark or bankfull stage. Action types may include placing large wood or boulders, gravel augmentation, riffle construction, pool construction, or channel reconstruction including channel remeandering and realignment, and developing new channels.",N,0.1,R,0.1,0.01,0.0084475,0.012886057860449452,0.004526532537067093
CC2,Catherine Creek,Decreased Water Quantity,4.31,0.84475,3,False,Yes,1.2886057860449451,0.4526532537067093,4,3,Floodplain – Reconnect and Restore,"Actions that add complexity or improve connectivity within the current floodplain, or expand the floodplain area. Actions that improve the current floodplain may include vegetation or topography modifications, wetland enhancement, and beaver restoration. Actions that expand the floodplain may include levee modification and infrastructure modification/removal or instream modification intended to encourage floodplain reconnection. Actions may also add complexity to the floodplain through wood and other habitat feature additions.",I,0.5,CD,0.5,0.25,0.2111875,0.3221514465112363,0.11316331342667732
